Churn,Age,Monthly_Charges,Support_Calls,Support_Ticket_Status,Tenure_Months
1,75.36511719051916,109.75478668622175,6,1,69
1,51.78957056172346,78.95558677638606,5,1,9
1,40.5647597730815,50.63496188969288,5,1,66
1,50.57767006702137,86.03100535825487,7,0,16
1,60.084809125683606,39.41006216798647,2,1,30
1,43.53722607882117,92.07782571402396,6,1,24
1,40.73896702331291,95.82847752377754,5,1,40
1,27.703718302040933,40.644349014072326,7,1,6
1,50.31122672468927,107.91756690676134,9,0,33
1,47.37730736875909,87.81221205378955,9,1,45
1,44.25636441023414,34.30706949260957,3,1,32
1,55.296771155428054,88.42278215310304,1,1,55
1,48.897574891980106,41.167276584127634,4,1,50
1,53.76214746691002,31.068907137276685,8,1,22
1,77.62303456174696,40.32112885622402,9,0,44
1,59.844610240088386,112.37332600865975,5,1,67
1,49.849101317950414,91.34294267028802,4,1,70
1,49.16803165837629,27.86025679427952,7,1,24
1,43.66453991919522,77.62897304717308,7,1,45
1,49.76335267609964,48.40156953596603,1,1,6
1,38.405227747011324,46.015972383672015,1,1,42
1,49.04504962710348,84.06191821688921,4,1,10
1,30.685293436786242,53.871874058382275,5,1,49
1,58.69608771044726,99.19798348662333,8,0,36
1,66.45299709726757,116.28911675974396,5,1,46
1,41.68890642127849,96.63159797613723,4,1,65
1,37.41449455290675,112.51118129677846,7,1,62
1,36.778118655347726,89.02004588378891,5,1,42
0,53.99696836316454,49.57462317151932,5,0,29
1,54.25360630729674,108.83301938404512,3,1,16
1,57.81983640151887,82.50554787297352,4,1,53
1,26.933928153395634,95.13706607972838,6,1,68
1,62.297211060294984,90.64408230879803,4,0,67
1,45.820277317566024,67.32312085709317,7,1,67
1,58.85524445421904,68.61050716137795,8,1,60
1,67.32265557505536,74.42022442651076,7,1,53
1,44.321162287936616,68.25824504933976,8,1,13
1,53.476385823178546,99.82718846419736,5,1,18
1,44.165911707316326,27.062523166663194,9,1,8
1,45.170596637813134,88.68589963161917,3,1,37
1,63.8178715954037,114.38111064236406,5,1,53
0,45.775783798728995,87.54274322307897,8,0,4
1,57.343251384227685,115.90711302660353,6,1,48
1,54.91498932997279,60.525852689207866,7,1,18
0,62.11294900614565,69.86750988259145,3,0,12
1,69.12500742504474,68.06930926243251,9,1,7
0,55.068024317728735,32.973500337291355,5,0,1
1,58.641379525586935,94.48367029729202,3,1,40
1,65.91284443017734,95.42481208656602,1,1,40
1,53.92912937443752,58.67325854022834,6,0,28
0,37.75405863394403,111.59850740034705,3,0,33
1,64.39863476922773,100.32262833208448,8,1,14
1,50.7524584921495,43.709540389842054,8,1,64
1,64.54433817189692,91.34078655051573,2,1,13
1,19.5422035237627,53.14311555672973,3,1,55
0,63.812058537311174,86.00667693779299,8,2,49
1,54.91539536131113,67.51611285811718,5,1,25
1,48.797823010875256,99.23004179710261,4,1,9
1,58.43423151655956,89.03810785559489,3,1,19
1,60.6846835336197,47.48650210661321,2,1,59
1,56.857540642410534,27.003138099673322,8,1,56
1,57.25728903764857,46.43473883924852,7,1,66
1,39.49585853193901,74.52041056917237,1,0,58
1,36.426226666141744,114.09433051919027,4,1,68
1,31.024829816605106,22.647770358751444,8,1,2
0,61.89831860314222,25.032319529610717,3,0,20
1,45.07094577843889,28.336065437692575,2,1,60
1,43.21014839070857,49.402518291641165,4,1,44
1,48.99611837078015,112.59885935571309,1,1,25
1,56.211469175060245,70.17371558297104,4,1,14
1,36.663215942584095,77.03564488120102,7,1,40
1,48.81716317514707,43.04259245468763,4,1,71
1,63.238747940410406,60.50300958314163,6,1,19
1,41.96019419161644,72.48078376950372,6,1,3
1,71.03722666516322,89.13679424433015,1,1,13
1,57.6680582721551,71.53119788893758,1,1,27
0,44.058898311737565,102.03321487331377,2,0,10
0,54.096578554397965,110.20494506537301,7,0,45
1,48.11031970577906,52.275478037129055,5,1,40
1,49.22267712579053,32.683916322453214,8,1,48
1,45.487162797779945,84.03126007912063,3,1,61
1,47.27238456963428,99.58723452944555,2,1,7
1,50.06692669527756,29.529941038305225,9,1,21
1,41.29652911204203,97.03593458574002,3,1,38
1,44.54717725750558,52.33552823894682,6,1,36
1,59.54473509583498,74.75236056338943,9,1,51
1,46.80075210171765,58.57371346629556,7,1,61
1,70.39788300062986,83.85732753998602,2,1,28
1,56.17152615231752,62.664184925402225,4,1,38
1,44.95261209718463,62.26049171963954,7,1,2
1,46.87211295849036,66.8915750658677,3,0,31
1,41.78484205259781,35.98534763872771,3,1,64
0,52.42299652383348,110.282131779676,4,0,5
1,47.74434172670074,105.41588276212127,2,1,42
0,47.184220277348814,44.631490548216014,2,0,56
1,57.76735189894339,103.7817078463244,6,1,4
1,42.20038692922182,77.76370393205406,6,1,8
1,45.12271956889666,44.304522645069916,2,1,42
1,41.49308409357732,75.64511640867809,8,0,2
1,47.40955237321231,43.65881817623821,4,1,8
1,47.02505997906256,71.2873912637668,7,1,21
1,48.50949608669999,26.417823680046364,7,1,36
1,56.83908530034974,29.65532999861494,1,0,14
1,59.639424246298375,52.22558117567548,4,1,47
1,60.32315525336125,76.47088022906344,6,1,50
0,36.86200878744041,91.27084877113504,1,2,23
1,53.665694446087244,56.14257794648268,7,0,70
1,47.73252552712911,111.67760786154008,2,1,20
0,47.87502679806283,85.4232704081717,1,2,35
1,35.585061666847466,108.30485133285877,2,1,8
1,67.08067723078359,76.0525589388733,3,1,27
1,34.96528495432479,37.294749851987625,9,1,60
1,45.0759174497211,46.3685267050613,4,0,28
0,52.88124242453599,96.03141081630083,5,0,22
1,48.90643594795053,108.30373502360236,6,0,24
1,40.81637814435623,69.26653678337168,9,1,19
0,56.561296959335195,94.14414411364716,8,0,33
1,64.01076999506654,62.53284921043282,1,1,42
1,43.698017609853295,56.480621984967435,1,1,37
1,49.84378068912142,26.44862978938654,9,0,2
0,31.031784113075098,75.15859704255911,9,0,32
1,46.64176373634442,68.81663008706809,4,1,26
0,52.86530079967128,113.37165991506987,3,0,3
1,49.266462583727574,118.92209597887609,2,1,41
1,36.058703949464984,74.28139823561959,5,1,63
1,39.2186941199561,33.23793293602951,9,1,34
1,47.146937613636155,106.67356392697243,8,1,14
1,46.48593606439818,97.13315171469807,4,1,18
0,51.31623347871658,97.10049138134382,6,0,10
1,51.57471647372134,53.32372657065027,1,1,71
1,46.23798476267926,52.166609517323586,4,1,65
1,37.6173602626357,96.51445518629102,6,1,24
1,56.88029559929677,28.635017029171856,5,1,23
1,56.77918230171956,109.45720119559736,2,1,31
1,48.917408546538894,33.5825969100207,5,1,1
1,52.161697895679005,26.73129049788368,8,1,14
1,53.802329508188436,111.68939431637241,9,1,6
0,76.2206705771475,89.50698957214388,5,0,66
1,57.682557257828826,79.670237683657,5,1,18
1,48.31800031942319,30.11342673810045,6,1,6
1,35.11576431235953,105.15822028638101,7,0,66
0,39.71508515534101,109.74821627690568,3,0,22
1,46.81453170658405,42.03845758152087,4,1,8
1,45.05210896650071,45.21812754834588,2,1,32
1,45.13917587385643,96.76545855098453,4,1,21
1,50.49124756776234,43.846949738363186,6,1,55
1,44.89635722505282,91.96757735468951,8,1,47
1,57.731877817542994,81.53409225814812,1,1,20
1,41.35300528688788,83.61261247642503,4,1,64
1,65.89437558038529,117.1274024366858,9,1,58
1,75.48309527699051,106.76478336320633,6,1,10
1,43.283363217189546,54.023457483164655,7,1,4
1,41.734874097623276,32.31116136746833,9,1,38
1,56.80636530760468,29.62840245133578,2,1,36
1,57.01408539902689,88.94450057659634,9,1,53
1,53.52926107669576,36.8101388212619,9,1,24
1,56.88979299625029,54.53715195516832,4,1,23
1,35.54767587977791,67.0455876959771,5,1,5
1,41.460452178880864,86.80693987631228,5,0,32
1,53.7699783093624,85.08867570217384,9,1,8
1,51.19163570162918,69.13972106573196,7,1,71
1,51.25305072374744,98.33847009473588,3,1,68
1,47.08411886444064,90.90626278639925,2,0,68
1,33.556651194153254,68.60094420602496,1,1,39
0,45.016672414972476,34.64208771801251,5,0,29
1,63.07107169864556,48.606705392736785,8,1,4
1,42.94742413613925,24.96587818613068,6,1,31
1,57.96385204589243,74.11592373290823,3,0,10
1,43.72587107117424,117.83561437706105,4,1,65
1,57.72289401832016,97.15178213288254,9,0,4
1,63.498851357631885,39.506724299990374,2,1,37
0,39.894471301524604,73.1577240335622,7,0,38
1,54.33093228716355,99.12084628462581,1,1,67
1,29.206038090154163,42.19540445754634,3,1,15
0,37.00653262089968,30.230032360960717,9,0,30
1,47.68397557186161,84.61613781807861,5,1,4
1,54.34093928001447,25.155968240953147,4,1,3
1,48.28429236384942,117.80367462477005,5,0,51
0,50.71888306708425,20.280798208118416,3,0,35
1,54.10105625568403,65.36619810022209,4,1,24
1,49.133724024588986,21.2409889615678,6,1,26
1,54.276161786461344,35.109202197603665,3,1,34
1,58.746239135336225,24.673411064838007,6,1,10
1,45.57065923481103,67.8669464280126,2,1,1
1,35.222688039860685,76.90361692107768,4,1,11
0,36.76507525759692,113.48692834278302,2,0,22
1,42.296508672043466,84.40983012338235,2,1,32
1,28.826615677074614,105.92760884865271,3,1,12
1,54.48727511924091,98.5841882367029,5,1,34
1,61.86833246494684,93.1941283557444,3,1,37
1,41.722918326111525,97.23635899725335,3,1,38
1,36.64281280396085,80.78552349812475,3,1,41
0,65.76812653503072,115.13044973953856,9,2,29
1,47.261423348427584,31.733001516826103,3,1,20
1,49.916581624223255,81.10710860602607,9,1,50
1,55.69067808482798,104.95887305853357,8,1,15
1,48.62664905892742,40.183156922114684,5,1,33
1,47.817043051368344,64.14463515438219,5,1,40
1,53.296595974909835,88.71595113490613,8,1,25
1,46.55487377379872,109.23273519535016,5,1,59
0,43.968414774621166,70.04712755952949,9,0,48
1,36.65466947519516,75.74042418149045,9,1,64
1,50.32886599611021,39.83297851111732,7,1,35
1,37.74077364552629,52.086116704954485,4,1,42
1,42.88101184746438,56.047105296490514,5,1,56
1,67.84263611954127,58.9136079737077,1,0,26
1,41.671009108255305,40.58331820442337,7,1,70
1,69.36030294246625,94.71160064646169,6,1,20
1,55.5528957481739,103.52760715174786,8,1,27
1,61.43990066171206,109.04126266282859,7,1,7
1,53.15491338416396,87.23866975160391,1,1,48
1,31.288691242719413,102.31070008010396,4,1,23
1,46.826798854649056,32.760377350796915,3,1,67
1,34.53683036044353,69.38196056769641,4,1,11
1,42.045054363809236,57.99662337208153,7,1,40
1,63.778310725508476,117.4156126489975,8,1,30
1,47.15423680601218,55.30441339392596,3,1,41
1,38.5619276414743,64.90026758175453,4,1,66
1,48.32689334704229,48.118279987982916,8,1,36
0,48.113586524334195,91.77546408386519,7,0,19
1,54.69229861012066,24.507318963572082,9,1,60
1,60.0527265350709,61.82617384079307,6,1,60
0,36.99745388660745,99.3790670582693,4,2,52
0,39.5816117882935,43.402217856643226,3,0,61
1,32.60984912078787,47.989914066617736,6,0,5
1,61.81395990223693,88.00813889792421,3,1,28
1,71.70890607276482,76.45378904761186,2,1,17
1,44.261430954906096,66.63774068539233,8,0,33
1,46.37699284725933,40.59391333319391,9,1,54
1,45.28955057090703,68.90742011844793,2,1,46
1,45.40951020924646,60.109659785815246,2,0,8
1,44.57933081851495,75.78621243007976,4,0,52
1,50.526736747508416,20.841084857637632,2,1,61
0,53.4595577606167,32.13629673261032,6,0,18
1,57.49820256709867,40.75959284337174,7,1,34
1,45.30583115258061,78.87051969375536,5,1,39
1,54.39115246902325,65.78611215824321,3,1,52
1,37.461293281208825,103.16677023480932,3,1,35
1,42.169976684369345,65.09762191319793,9,1,9
1,60.70395123985518,46.601133739839334,7,1,34
1,35.99638885833818,74.5867427579998,8,1,2
0,34.332792358567715,27.82433586909089,3,0,13
1,38.12454308384219,73.8112620243678,6,0,35
1,45.23778854475391,27.155341669849903,9,1,39
1,55.30667781439111,61.846554653291335,6,1,42
1,47.354720332422225,78.16837355856437,7,1,6
1,63.15923527743771,39.300955928574524,3,1,49
0,56.84969569433829,65.21567303974405,7,0,3
1,50.71919443340447,104.76397764288137,4,1,15
1,62.55123932851944,50.60736809725928,8,1,22
1,44.37407127997663,30.62284403934567,6,1,58
1,23.081518640730984,35.817111139785275,7,1,60
1,53.96134114837978,103.67838356433649,2,1,43
1,47.80584002036214,39.74434614883549,3,1,35
1,67.40321570788734,56.28105249884236,3,1,54
1,62.55614135609512,117.04687304812694,1,0,5
1,50.48921998026208,93.68605828768092,4,1,62
1,41.28604148552978,110.08470327199912,8,1,54
1,66.8807196317325,80.03081410666462,7,1,35
0,50.769607162289944,101.97026668325621,5,0,55
1,69.86031593051425,88.80809181922112,6,1,30
1,45.85412470858192,34.79614510159508,8,0,36
1,40.011047026521766,113.15638932298242,6,0,62
1,59.471632758598474,112.2673407853583,5,1,39
1,46.90663601484096,100.21584095375187,5,0,20
1,48.52665937438215,37.44275096758482,8,1,66
0,65.73617514417677,72.00977140412495,3,2,50
1,48.26197376777983,78.0904157487737,1,0,8
1,46.70761127711951,36.71752071273246,3,0,4
1,48.63385951090797,50.017809057052226,9,1,11
1,42.585161227960626,39.721281554514455,9,1,22
1,45.86077982060048,35.54389373723464,9,1,18
1,49.427817027289876,42.88522435583374,7,1,14
1,50.497821448296854,77.8175838858614,8,1,60
1,46.97977677014483,60.40169760378131,1,1,63
1,25.94607366241309,69.62173358986223,9,1,14
1,49.73674195168554,76.10637171407613,7,1,50
1,84.09993020719824,93.83590367377279,5,1,20
1,48.04290929399863,54.368815250994054,8,1,62
1,48.82934844386962,42.38445832631009,3,1,65
1,50.28842723865748,77.7974668999917,6,1,21
0,58.429686128910575,100.6405353651356,9,2,32
1,64.63024392401499,90.53818043922591,7,1,49
1,47.49341251780906,47.77308974839473,4,1,48
0,58.75779087499884,79.89062776509604,1,1,46
1,46.195758798828976,82.69372764031064,6,0,48
1,40.48507555661199,43.520571941264926,9,1,49
1,58.823782742382285,56.95166919353808,5,1,26
0,48.46577014487393,83.59666193619083,2,0,67
0,51.78507884370031,47.376679338522756,2,0,8
1,68.89326692661383,92.75726933411353,7,1,16
1,52.368393758016346,28.621152998954106,1,1,5
1,31.74816571191197,106.56740254604502,8,1,44
1,59.04261620030046,53.727495260011686,9,1,56
1,35.76105343426889,67.19824874240098,6,1,33
1,40.72714536128157,40.81652888975297,5,1,48
1,58.35373006485091,33.045343955361346,5,1,1
1,42.022555661455186,91.02600846137537,2,1,12
1,48.9352406339183,110.51950120566168,1,0,3
1,43.61748010496029,118.1256065508465,5,1,28
0,63.30980144659644,58.59886636252862,5,2,19
1,44.99911215195638,46.605666484369316,2,1,46
1,55.728473264204034,53.995285326981204,9,1,17
1,38.169600481581966,44.164349536523325,7,0,48
0,62.4848166215079,112.74386923437787,5,0,6
1,57.71874542650156,104.44090067690696,4,1,34
1,55.5235455171648,116.08753263876697,4,1,20
1,48.20152523896981,119.10637611705393,9,0,1
1,49.93328837955326,102.48521694595009,6,1,50
1,62.238669027852,114.82000128781675,1,1,41
1,49.90162719967963,74.24947754743013,7,1,28
1,37.72077463935538,53.39247063595512,1,1,34
1,48.95100447331753,30.59933581536342,1,1,42
1,38.784793023196855,63.52084764198661,7,1,69
1,50.934455677869266,31.97296337103303,2,1,18
1,32.98397739920406,20.800997283444506,8,1,61
0,51.30042778074849,31.606457294528827,2,0,15
1,56.91543634653395,21.749947228587,1,1,8
1,58.547027014025325,32.7377795382133,1,0,10
1,56.086186768948835,103.59688431401776,9,1,7
1,49.35224239748491,21.309253629272035,9,1,52
1,58.392079710605344,108.20580340009855,9,1,48
1,53.50547199894654,110.30015075421545,4,0,28
1,57.208242708428656,87.09704419981075,8,1,68
1,39.475462344404534,95.13337069427399,5,1,16
1,42.1248541084625,23.67576265558265,4,1,36
1,34.216210091866714,61.73265459741808,3,1,58
1,53.68516805555871,27.91547418710934,3,1,30
1,58.69134003276884,95.51690540895459,7,1,36
1,63.8626138229972,71.00337446039809,9,1,31
1,34.81430037954777,35.08678835982976,2,1,1
1,66.9673357938641,56.42956175474672,5,1,53
1,41.138975829718746,40.94943106809579,1,1,69
1,31.282191137797398,74.33307742255383,3,1,56
1,57.090559189822194,51.449149003317956,2,1,44
1,50.48414779350764,84.46617790677574,3,1,59
1,30.791492317258722,55.39066051476033,6,1,46
1,32.96361844067022,41.083822422745136,2,1,46
1,41.21685229933291,80.60970845715859,8,1,21
1,32.55020272930646,84.76590140285609,6,1,41
1,47.082178938518204,98.52917571118648,7,1,16
1,71.91700242561109,84.64429160226406,5,1,36
1,71.05814996089491,48.14608898874445,8,1,15
1,34.13133059285525,50.038146023439616,7,1,25
0,50.66609422250327,44.779084553677535,8,0,20
1,47.20283192266086,82.11966754395361,7,0,49
1,29.14451049540232,33.80406182532942,5,1,14
1,34.7238506006361,106.76854602002197,6,1,45
0,38.31342302864623,48.60364853789324,9,0,55
0,34.227951207074696,72.3367783745552,7,0,17
1,57.00529262265589,56.97738923620047,1,1,46
1,35.38439632098169,83.49331463553628,7,1,46
0,42.2719964127363,54.933418414233884,3,0,19
1,61.31855153068526,40.07753407807466,3,1,39
1,42.234825684792995,67.2537380651635,1,1,26
1,48.84956661558312,85.22531845716748,9,1,38
0,47.9969547301215,31.78652700150812,4,0,70
1,47.16777759635428,114.7166406425193,7,0,9
1,51.60754835915319,93.79031388036704,7,1,70
1,36.64171391401298,57.50847151341705,1,1,8
1,66.87933638027835,111.11615048334438,6,1,32
1,32.33696851033976,85.79031763104,8,1,29
1,50.867341404032764,103.41131779373526,4,1,24
1,43.588368569808424,39.64855852524396,2,1,33
1,54.46491475390497,74.51118827702622,3,1,70
1,52.91273766370763,64.04896235422169,2,1,22
1,42.77550856372912,22.928174034066167,7,1,39
1,32.98408798122436,77.53578619511323,1,1,17
1,58.1503655407005,45.14847907053702,1,1,66
1,38.53510257790872,64.33657009245128,7,1,28
1,32.23776407266487,81.69470130802097,8,0,49
1,38.26210131691108,38.835057704615586,5,1,10
1,51.72572196120355,107.45789296208999,4,1,39
1,39.45039367525703,109.93008184932805,2,1,12
1,63.556579742411266,115.21310260865414,6,1,34
1,47.685021227756735,62.89258568747797,7,1,66
1,41.105277884893,51.02366935122024,9,1,39
1,50.964767673083195,24.033562571065552,2,1,28
1,49.78016583148832,49.531597370621235,4,1,14
1,51.459678221157,67.53044711900921,7,1,70
1,65.31555555368232,46.89974125711178,1,1,26
1,41.14789733477298,49.392022239621454,1,1,64
1,48.329676394759765,93.14160496717517,1,1,58
1,48.08427282053938,82.47552590505609,4,1,8
1,54.45980748853911,40.58647467840012,7,1,64
0,38.0452267036751,110.70822619224555,3,0,26
1,34.46532576086257,65.70403043046716,8,1,42
1,20.7125151272609,118.04391764971902,5,1,37
1,60.20275200609821,65.01279025998937,6,1,18
1,28.28543376083868,71.45787924966268,5,1,21
1,51.068510839813754,94.82868281955942,7,0,49
1,51.484557615627956,40.70515555580149,2,1,31
1,48.7349752761286,39.88965783445812,2,1,21
1,41.25781456642886,25.013121786807638,3,1,54
1,65.60484861936172,87.12114660835744,9,1,40
1,46.076485690616906,35.52540907156039,2,1,13
1,29.239976722187897,49.76259055954221,7,1,25
1,47.81807694161165,33.51584561721915,9,1,19
0,52.89346353584235,86.89549866769666,3,2,70
1,44.08339531488906,23.724578794616008,6,1,45
1,60.18907458501566,84.44144595020899,3,1,49
1,56.004337075826726,61.755993906099164,2,1,41
1,52.19079996774029,98.57895175971478,5,1,7
1,31.30512465900001,69.11538110088955,1,1,55
1,61.481614218786866,102.23465473318208,3,1,39
1,56.39944371506988,27.382284169221055,5,1,71
1,60.88715290168593,111.47644668708581,4,1,56
1,52.147103994307635,91.30345542499887,5,1,28
1,46.211001006981405,24.07977393155077,2,1,8
1,55.857978934735804,91.110286450201,2,1,61
0,56.8690953624716,85.0125290604494,9,0,27
